,experiment,day,individual,mm2,condition,feedingreg,reltime,log body size
5939,Cyclicfeeding_starving,112,P7_6,10.79,AL,STARVED_2,4,2.378619779270043
5940,Cyclicfeeding_starving,112,P8_1,17.03,AL,STARVED_2,4,2.834976494674597
5941,Cyclicfeeding_starving,112,P8_2,19.72,AL,STARVED_2,4,2.9816333491744893
5942,Cyclicfeeding_starving,112,P8_3,18.08,AL,STARVED_2,4,2.89480635496403
5943,Cyclicfeeding_starving,112,P8_4,12.41,AL,STARVED_2,4,2.5185025992165158
5945,Cyclicfeeding_starving,112,P8_6,9.26,AL,STARVED_2,4,2.225704048658088
5952,Cyclicfeeding_starving,115,P1_1,23.04,AL,STARVED_2,7,3.1372318358276905
5953,Cyclicfeeding_starving,115,P1_2,15.65,AL,STARVED_2,7,2.750470916986162
5954,Cyclicfeeding_starving,115,P1_3,25.7,AL,STARVED_2,7,3.246490991901174
5955,Cyclicfeeding_starving,115,P1_4,15.76,AL,STARVED_2,7,2.757475084429733
5956,Cyclicfeeding_starving,115,P1_5,2.75,AL,STARVED_2,7,1.0116009116784799
5957,Cyclicfeeding_starving,115,P1_6,5.99,AL,STARVED_2,7,1.7900914121273581
6000,Cyclicfeeding_starving,115,P2_1,27.45,AL,STARVED_2,7,3.3123661679555396
6002,Cyclicfeeding_starving,115,P2_3,27.11,AL,STARVED_2,7,3.299902663510574
6003,Cyclicfeeding_starving,115,P2_4,32.33,AL,STARVED_2,7,3.4759955917373415
6004,Cyclicfeeding_starving,115,P2_5,23.19,AL,STARVED_2,7,3.1437211512674406
6005,Cyclicfeeding_starving,115,P2_6,22.3,AL,STARVED_2,7,3.104586678466073
6006,Cyclicfeeding_starving,115,P3_1,8.77,AL,STARVED_2,7,2.1713368063840917
6007,Cyclicfeeding_starving,115,P3_2,15.44,AL,STARVED_2,7,2.73696154459663
6008,Cyclicfeeding_starving,115,P3_3,23.86,AL,STARVED_2,7,3.17220341666977
6009,Cyclicfeeding_starving,115,P3_4,20.17,AL,STARVED_2,7,3.0041963519661206
6011,Cyclicfeeding_starving,115,P3_6,18.96,AL,STARVED_2,7,2.942331496826876
6012,Cyclicfeeding_starving,115,P4_1,25.2,AL,STARVED_2,7,3.2268439945173775
6013,Cyclicfeeding_starving,115,P4_2,16.89,AL,STARVED_2,7,2.826721730819709
6014,Cyclicfeeding_starving,115,P4_3,23.54,AL,STARVED_2,7,3.1587011018321305
6015,Cyclicfeeding_starving,115,P4_4,10.17,AL,STARVED_2,7,2.3194422100604686
6016,Cyclicfeeding_starving,115,P4_5,18.21,AL,STARVED_2,7,2.9019708937395166
6017,Cyclicfeeding_starving,115,P4_6,17.56,AL,STARVED_2,7,2.8656235882069705
6020,Cyclicfeeding_starving,115,P5_3,26.49,AL,STARVED_2,7,3.2767673032839784
6021,Cyclicfeeding_starving,115,P5_4,18.35,AL,STARVED_2,7,2.9096295745005794
6024,Cyclicfeeding_starving,115,P6_1,16.26,AL,STARVED_2,7,2.7887081041196646
6025,Cyclicfeeding_starving,115,P6_2,24.19,AL,STARVED_2,7,3.185939324621936
6026,Cyclicfeeding_starving,115,P6_3,17.87,AL,STARVED_2,7,2.8831233291713367
6029,Cyclicfeeding_starving,115,P6_6,19.73,AL,STARVED_2,7,2.982140320034524
6030,Cyclicfeeding_starving,115,P7_1,12.18,AL,STARVED_2,7,2.4997952622817508
6031,Cyclicfeeding_starving,115,P7_2,8.44,AL,STARVED_2,7,2.1329823086078656
6033,Cyclicfeeding_starving,115,P7_4,18.56,AL,STARVED_2,7,2.9210087273580543
6034,Cyclicfeeding_starving,115,P7_5,21.58,AL,STARVED_2,7,3.0717669598299886
6035,Cyclicfeeding_starving,115,P7_6,13.42,AL,STARVED_2,7,2.5967461315435356
6036,Cyclicfeeding_starving,115,P8_1,19.46,AL,STARVED_2,7,2.968361076757859
6037,Cyclicfeeding_starving,115,P8_2,28.04,AL,STARVED_2,7,3.3336320621663895
6038,Cyclicfeeding_starving,115,P8_3,23.98,AL,STARVED_2,7,3.177220149599368
6039,Cyclicfeeding_starving,115,P8_4,11.78,AL,STARVED_2,7,2.4664031782234406
6041,Cyclicfeeding_starving,115,P8_6,8.85,AL,STARVED_2,7,2.180417459019838
6048,Cyclicfeeding_starving,119,P1_1,13.77,AL,STARVED_2,11,2.6224923127405635
6049,Cyclicfeeding_starving,119,P1_2,14.84,AL,STARVED_2,11,2.6973262377392344
6050,Cyclicfeeding_starving,119,P1_3,17.7,AL,STARVED_2,11,2.8735646395797834
6051,Cyclicfeeding_starving,119,P1_4,13.08,AL,STARVED_2,11,2.5710843460290524
6052,Cyclicfeeding_starving,119,P1_5,1.32,AL,STARVED_2,11,0.27763173659827955
6096,Cyclicfeeding_starving,119,P2_1,14.87,AL,STARVED_2,11,2.6993457604720636
6098,Cyclicfeeding_starving,119,P2_3,17.76,AL,STARVED_2,11,2.876948737564024
6099,Cyclicfeeding_starving,119,P2_4,23.19,AL,STARVED_2,11,3.1437211512674406
6100,Cyclicfeeding_starving,119,P2_5,14.9,AL,STARVED_2,11,2.7013612129514133
6101,Cyclicfeeding_starving,119,P2_6,16.97,AL,STARVED_2,11,2.831447079246135
6102,Cyclicfeeding_starving,119,P3_1,8.38,AL,STARVED_2,11,2.125847914493992
6103,Cyclicfeeding_starving,119,P3_2,9.46,AL,STARVED_2,11,2.247072383063787
6104,Cyclicfeeding_starving,119,P3_3,18.34,AL,STARVED_2,11,2.9090844668283187
6105,Cyclicfeeding_starving,119,P3_4,10.68,AL,STARVED_2,11,2.3683728335320486
6107,Cyclicfeeding_starving,119,P3_6,20.51,AL,STARVED_2,11,3.0209125720842893
6108,Cyclicfeeding_starving,119,P4_1,18.78,AL,STARVED_2,11,2.932792473780117
6109,Cyclicfeeding_starving,119,P4_2,10.27,AL,STARVED_2,11,2.329227023940467
6110,Cyclicfeeding_starving,119,P4_3,4.95,AL,STARVED_2,11,1.599387576580599
6111,Cyclicfeeding_starving,119,P4_4,14.67,AL,STARVED_2,11,2.6858045921548905
6112,Cyclicfeeding_starving,119,P4_5,6.11,AL,STARVED_2,11,1.809926773183504
6113,Cyclicfeeding_starving,119,P4_6,8.61,AL,STARVED_2,11,2.152924318439639
6116,Cyclicfeeding_starving,119,P5_3,12.07,AL,STARVED_2,11,2.4907230351094403
6117,Cyclicfeeding_starving,119,P5_4,7.61,AL,STARVED_2,11,2.0294631718735947
6120,Cyclicfeeding_starving,119,P6_1,17.07,AL,STARVED_2,11,2.837322536806349
6121,Cyclicfeeding_starving,119,P6_2,12.58,AL,STARVED_2,11,2.5321082512722946
6122,Cyclicfeeding_starving,119,P6_3,16.64,AL,STARVED_2,11,2.8118094353930627
6125,Cyclicfeeding_starving,119,P6_6,13.16,AL,STARVED_2,11,2.5771819258971713
6126,Cyclicfeeding_starving,119,P7_1,11.31,AL,STARVED_2,11,2.425687290128029
6127,Cyclicfeeding_starving,119,P7_2,7.39,AL,STARVED_2,11,2.0001277349601105
6129,Cyclicfeeding_starving,119,P7_4,11.17,AL,STARVED_2,11,2.413231613081109
6130,Cyclicfeeding_starving,119,P7_5,14.07,AL,STARVED_2,11,2.644044871126298
6131,Cyclicfeeding_starving,119,P7_6,11.34,AL,STARVED_2,11,2.428336298299606
6132,Cyclicfeeding_starving,119,P8_1,7.94,AL,STARVED_2,11,2.0719132752590443
6133,Cyclicfeeding_starving,119,P8_2,16.47,AL,STARVED_2,11,2.8015405441895487
6134,Cyclicfeeding_starving,119,P8_3,15.95,AL,STARVED_2,11,2.7694588292308535
6135,Cyclicfeeding_starving,119,P8_4,8.94,AL,STARVED_2,11,2.190535589185423
6137,Cyclicfeeding_starving,119,P8_6,5.16,AL,STARVED_2,11,1.6409365794934714
6145,Cyclicfeeding_starving,123,P1_2,13.16,AL,STARVED_2,15,2.5771819258971713
6146,Cyclicfeeding_starving,123,P1_3,23.81,AL,STARVED_2,15,3.170105660498771
6147,Cyclicfeeding_starving,123,P1_4,9.3,AL,STARVED_2,15,2.2300144001592104
6148,Cyclicfeeding_starving,123,P1_5,1.43,AL,STARVED_2,15,0.3576744442718159
6192,Cyclicfeeding_starving,123,P2_1,18.26,AL,STARVED_2,15,2.9047128751668225
6194,Cyclicfeeding_starving,123,P2_3,15.88,AL,STARVED_2,15,2.7650604558189897
6195,Cyclicfeeding_starving,123,P2_4,21.36,AL,STARVED_2,15,3.061520014091994
6197,Cyclicfeeding_starving,123,P2_6,10.88,AL,STARVED_2,15,2.3869262414277967
6198,Cyclicfeeding_starving,123,P3_1,5.67,AL,STARVED_2,15,1.7351891177396608
6199,Cyclicfeeding_starving,123,P3_2,11.97,AL,STARVED_2,15,2.482403519569882
6200,Cyclicfeeding_starving,123,P3_3,18.39,AL,STARVED_2,15,2.91180703861623
6201,Cyclicfeeding_starving,123,P3_4,15.98,AL,STARVED_2,15,2.7713379403381286
6203,Cyclicfeeding_starving,123,P3_6,16.22,AL,STARVED_2,15,2.7862450486872667
6204,Cyclicfeeding_starving,123,P4_1,22.58,AL,STARVED_2,15,3.1170645587215158
6205,Cyclicfeeding_starving,123,P4_2,10.27,AL,STARVED_2,15,2.329227023940467
6206,Cyclicfeeding_starving,123,P4_3,4.84,AL,STARVED_2,15,1.5769147207285403
6207,Cyclicfeeding_starving,123,P4_4,19.52,AL,STARVED_2,15,2.9714395809849465
6208,Cyclicfeeding_starving,123,P4_5,16.33,AL,STARVED_2,15,2.7930039069823738
6209,Cyclicfeeding_starving,123,P4_6,7.08,AL,STARVED_2,15,1.9572739077056285
6212,Cyclicfeeding_starving,123,P5_3,8.96,AL,STARVED_2,15,2.192770226986839
6213,Cyclicfeeding_starving,123,P5_4,11.62,AL,STARVED_2,15,2.4527277514237653
6216,Cyclicfeeding_starving,123,P6_1,22.99,AL,STARVED_2,15,3.1350593387750902
6217,Cyclicfeeding_starving,123,P6_2,8.32,AL,STARVED_2,15,2.1186622548331173
6218,Cyclicfeeding_starving,123,P6_3,10.26,AL,STARVED_2,15,2.3282528397426234
6221,Cyclicfeeding_starving,123,P6_6,14.58,AL,STARVED_2,15,2.6796507265805123
6222,Cyclicfeeding_starving,123,P7_1,6.11,AL,STARVED_2,15,1.809926773183504
6223,Cyclicfeeding_starving,123,P7_2,5.06,AL,STARVED_2,15,1.6213664832993742
6225,Cyclicfeeding_starving,123,P7_4,7.5,AL,STARVED_2,15,2.0149030205422647
6226,Cyclicfeeding_starving,123,P7_5,11.82,AL,STARVED_2,15,2.469793011977952
6227,Cyclicfeeding_starving,123,P7_6,7.43,AL,STARVED_2,15,2.005525858729668
6228,Cyclicfeeding_starving,123,P8_1,7.6,AL,STARVED_2,15,2.028148247292285
6229,Cyclicfeeding_starving,123,P8_2,15.08,AL,STARVED_2,15,2.71336936257981
6230,Cyclicfeeding_starving,123,P8_3,10.58,AL,STARVED_2,15,2.3589654264301534
6231,Cyclicfeeding_starving,123,P8_4,5.57,AL,STARVED_2,15,1.7173950539391927
6233,Cyclicfeeding_starving,123,P8_6,13.96,AL,STARVED_2,15,2.6361960973342264
6240,Cyclicfeeding_starving,127,P1_1,15.34,AL,STARVED_2,19,2.73046379593911
6241,Cyclicfeeding_starving,127,P1_2,18.58,AL,STARVED_2,19,2.922085733385692
6242,Cyclicfeeding_starving,127,P1_3,22.26,AL,STARVED_2,19,3.102791345847399
6243,Cyclicfeeding_starving,127,P1_4,13.66,AL,STARVED_2,19,2.614471854142644
6244,Cyclicfeeding_starving,127,P1_5,1.78,AL,STARVED_2,19,0.5766133643039938
6288,Cyclicfeeding_starving,127,P2_1,18.34,AL,STARVED_2,19,2.9090844668283187
6290,Cyclicfeeding_starving,127,P2_3,23.51,AL,STARVED_2,19,3.157425862551978
6291,Cyclicfeeding_starving,127,P2_4,25.74,AL,STARVED_2,19,3.2480462021679806
6292,Cyclicfeeding_starving,127,P2_5,14.3,AL,STARVED_2,19,2.6602595372658615
6293,Cyclicfeeding_starving,127,P2_6,17.56,AL,STARVED_2,19,2.8656235882069705
6294,Cyclicfeeding_starving,127,P3_1,3.66,AL,STARVED_2,19,1.297463147413275
6295,Cyclicfeeding_starving,127,P3_2,10.76,AL,STARVED_2,19,2.3758355547336385
6296,Cyclicfeeding_starving,127,P3_3,20.25,AL,STARVED_2,19,3.0081547935525483
6297,Cyclicfeeding_starving,127,P3_4,11.45,AL,STARVED_2,19,2.4379897300002487
6299,Cyclicfeeding_starving,127,P3_6,24.58,AL,STARVED_2,19,3.201933104137889
6300,Cyclicfeeding_starving,127,P4_1,23.64,AL,STARVED_2,19,3.1629401925378975
6301,Cyclicfeeding_starving,127,P4_2,15.41,AL,STARVED_2,19,2.7350166493320245
6302,Cyclicfeeding_starving,127,P4_3,4.37,AL,STARVED_2,19,1.4747630091074988
6303,Cyclicfeeding_starving,127,P4_4,19.54,AL,STARVED_2,19,2.972463646614637
6304,Cyclicfeeding_starving,127,P4_5,18.49,AL,STARVED_2,19,2.9172300453990334
6305,Cyclicfeeding_starving,127,P4_6,6.65,AL,STARVED_2,19,1.8946168546677629
6308,Cyclicfeeding_starving,127,P5_3,14.68,AL,STARVED_2,19,2.6864860231863696
6309,Cyclicfeeding_starving,127,P5_4,12.64,AL,STARVED_2,19,2.5368663887187113
6312,Cyclicfeeding_starving,127,P6_1,16.07,AL,STARVED_2,19,2.776954179749421
6313,Cyclicfeeding_starving,127,P6_2,16.89,AL,STARVED_2,19,2.826721730819709
6314,Cyclicfeeding_starving,127,P6_3,10.59,AL,STARVED_2,19,2.359910159613315
6317,Cyclicfeeding_starving,127,P6_6,15.31,AL,STARVED_2,19,2.7285062096695922
6318,Cyclicfeeding_starving,127,P7_1,8.51,AL,STARVED_2,19,2.1412419425852827
6319,Cyclicfeeding_starving,127,P7_2,11.58,AL,STARVED_2,19,2.449279472144849
6321,Cyclicfeeding_starving,127,P7_4,12.72,AL,STARVED_2,19,2.543175557911976
6322,Cyclicfeeding_starving,127,P7_5,15.86,AL,STARVED_2,19,2.7638002162067017
6323,Cyclicfeeding_starving,127,P7_6,13.89,AL,STARVED_2,19,2.6311691567662523
6324,Cyclicfeeding_starving,127,P8_1,17.77,AL,STARVED_2,19,2.87751164216656
6325,Cyclicfeeding_starving,127,P8_2,12.55,AL,STARVED_2,19,2.529720665577793
6326,Cyclicfeeding_starving,127,P8_3,13.37,AL,STARVED_2,19,2.5930133911138515
6327,Cyclicfeeding_starving,127,P8_4,8.37,AL,STARVED_2,19,2.124653884501384
6329,Cyclicfeeding_starving,127,P8_6,4.73,AL,STARVED_2,19,1.5539252025038417
6336,Cyclicfeeding_starving,136,P1_1,17.52,AL,STARVED_2,28,2.8633430855082453
6337,Cyclicfeeding_starving,136,P1_2,10.29,AL,STARVED_2,28,2.331172549845958
6338,Cyclicfeeding_starving,136,P1_3,24.02,AL,STARVED_2,28,3.1788868166518376
6339,Cyclicfeeding_starving,136,P1_4,7.52,AL,STARVED_2,28,2.017566137961748
6340,Cyclicfeeding_starving,136,P1_5,1.8,AL,STARVED_2,28,0.5877866649021191
6384,Cyclicfeeding_starving,136,P2_1,19.69,AL,STARVED_2,28,2.9801108926510342
6386,Cyclicfeeding_starving,136,P2_3,24.85,AL,STARVED_2,28,3.2128577525426376
6387,Cyclicfeeding_starving,136,P2_4,30.16,AL,STARVED_2,28,3.4065165431397553
6388,Cyclicfeeding_starving,136,P2_5,11.46,AL,STARVED_2,28,2.4388627112865935
6389,Cyclicfeeding_starving,136,P2_6,14.55,AL,STARVED_2,28,2.6775909936175015
6390,Cyclicfeeding_starving,136,P3_1,5.58,AL,STARVED_2,28,1.7191887763932197
6391,Cyclicfeeding_starving,136,P3_2,12.68,AL,STARVED_2,28,2.5400259490090797
6392,Cyclicfeeding_starving,136,P3_3,20.05,AL,STARVED_2,28,2.998229153752578
6393,Cyclicfeeding_starving,136,P3_4,11.05,AL,STARVED_2,28,2.402430427963762
6395,Cyclicfeeding_starving,136,P3_6,26.73,AL,STARVED_2,28,3.2857865301508276
6396,Cyclicfeeding_starving,136,P4_1,5.35,AL,STARVED_2,28,1.6770965609079151
6397,Cyclicfeeding_starving,136,P4_2,13.8,AL,STARVED_2,28,2.624668592163159
6398,Cyclicfeeding_starving,136,P4_3,3.32,AL,STARVED_2,28,1.199964782928397
6399,Cyclicfeeding_starving,136,P4_4,17.08,AL,STARVED_2,28,2.837908188360424
6400,Cyclicfeeding_starving,136,P4_5,20.06,AL,STARVED_2,28,2.9987277825337895
6401,Cyclicfeeding_starving,136,P4_6,19.92,AL,STARVED_2,28,2.991724252156452
6404,Cyclicfeeding_starving,136,P5_3,8.3,AL,STARVED_2,28,2.1162555148025524
6405,Cyclicfeeding_starving,136,P5_4,8.28,AL,STARVED_2,28,2.1138429683971682
6408,Cyclicfeeding_starving,136,P6_1,19.22,AL,STARVED_2,28,2.9559514035421466
6409,Cyclicfeeding_starving,136,P6_2,13.82,AL,STARVED_2,28,2.626116818339524
6410,Cyclicfeeding_starving,136,P6_3,9.11,AL,STARVED_2,28,2.209372711271867
6413,Cyclicfeeding_starving,136,P6_6,18.35,AL,STARVED_2,28,2.9096295745005794
6414,Cyclicfeeding_starving,136,P7_1,7.46,AL,STARVED_2,28,2.0095554142156695
6415,Cyclicfeeding_starving,136,P7_2,6.05,AL,STARVED_2,28,1.80005827204275
6417,Cyclicfeeding_starving,136,P7_4,7.38,AL,STARVED_2,28,1.998773638612381
6418,Cyclicfeeding_starving,136,P7_5,10.17,AL,STARVED_2,28,2.3194422100604686
6419,Cyclicfeeding_starving,136,P7_6,3.7,AL,STARVED_2,28,1.308332819650179
6420,Cyclicfeeding_starving,136,P8_1,18.27,AL,STARVED_2,28,2.9052603703899154
6421,Cyclicfeeding_starving,136,P8_2,9.37,AL,STARVED_2,28,2.2375130962503307
6422,Cyclicfeeding_starving,136,P8_3,10.9,AL,STARVED_2,28,2.388762789235098
6423,Cyclicfeeding_starving,136,P8_4,4.88,AL,STARVED_2,28,1.5851452198650557
6425,Cyclicfeeding_starving,136,P8_6,16.34,AL,STARVED_2,28,2.7936160894318567
6432,Cyclicfeeding_starving,145,P1_1,5.25,AL,STARVED_2,37,1.6582280766035324
6433,Cyclicfeeding_starving,145,P1_2,11.92,AL,STARVED_2,37,2.4782176616372036
6434,Cyclicfeeding_starving,145,P1_3,14.9,AL,STARVED_2,37,2.7013612129514133
6435,Cyclicfeeding_starving,145,P1_4,4.72,AL,STARVED_2,37,1.5518087995974639
6436,Cyclicfeeding_starving,145,P1_5,1.33,AL,STARVED_2,37,0.28517894223366247
6480,Cyclicfeeding_starving,145,P2_1,8.94,AL,STARVED_2,37,2.190535589185423
6482,Cyclicfeeding_starving,145,P2_3,25.34,AL,STARVED_2,37,3.232384174892993
6483,Cyclicfeeding_starving,145,P2_4,19.52,AL,STARVED_2,37,2.9714395809849465
6484,Cyclicfeeding_starving,145,P2_5,11.92,AL,STARVED_2,37,2.4782176616372036
6485,Cyclicfeeding_starving,145,P2_6,7.64,AL,STARVED_2,37,2.033397603178429
6486,Cyclicfeeding_starving,145,P3_1,4.75,AL,STARVED_2,37,1.55814461804655
6487,Cyclicfeeding_starving,145,P3_2,5.87,AL,STARVED_2,37,1.7698546338400052
6488,Cyclicfeeding_starving,145,P3_3,10.04,AL,STARVED_2,37,2.306577114263583
6489,Cyclicfeeding_starving,145,P3_4,5.58,AL,STARVED_2,37,1.7191887763932197
6491,Cyclicfeeding_starving,145,P3_6,14.89,AL,STARVED_2,37,2.7006898466959175
6492,Cyclicfeeding_starving,145,P4_1,11.92,AL,STARVED_2,37,2.4782176616372036
6493,Cyclicfeeding_starving,145,P4_2,6.25,AL,STARVED_2,37,1.8325814637483102
6494,Cyclicfeeding_starving,145,P4_3,2.47,AL,STARVED_2,37,0.9042181506398859
6495,Cyclicfeeding_starving,145,P4_4,9.88,AL,STARVED_2,37,2.2905125117597764
6496,Cyclicfeeding_starving,145,P4_5,20.73,AL,STARVED_2,37,3.0315819264476884
6497,Cyclicfeeding_starving,145,P4_6,18.4,AL,STARVED_2,37,2.91235066461494
6500,Cyclicfeeding_starving,145,P5_3,6.44,AL,STARVED_2,37,1.8625285401162623
6501,Cyclicfeeding_starving,145,P5_4,6.25,AL,STARVED_2,37,1.8325814637483102
6504,Cyclicfeeding_starving,145,P6_1,9.61,AL,STARVED_2,37,2.262804222982201
6505,Cyclicfeeding_starving,145,P6_2,6.96,AL,STARVED_2,37,1.9401794743463283
6506,Cyclicfeeding_starving,145,P6_3,12.19,AL,STARVED_2,37,2.5006159434931803
6509,Cyclicfeeding_starving,145,P6_6,17.78,AL,STARVED_2,37,2.8780742300857587
6510,Cyclicfeeding_starving,145,P7_1,3.84,AL,STARVED_2,37,1.3454723665996355
6511,Cyclicfeeding_starving,145,P7_2,5.25,AL,STARVED_2,37,1.6582280766035324
6513,Cyclicfeeding_starving,145,P7_4,7.11,AL,STARVED_2,37,1.9615022438151495
6514,Cyclicfeeding_starving,145,P7_5,10.66,AL,STARVED_2,37,2.3664984187376983
6515,Cyclicfeeding_starving,145,P7_6,8.5,AL,STARVED_2,37,2.1400661634962708
6516,Cyclicfeeding_starving,145,P8_1,15.32,AL,STARVED_2,37,2.729159164312445
6517,Cyclicfeeding_starving,145,P8_2,9.84,AL,STARVED_2,37,2.286455711064162
6518,Cyclicfeeding_starving,145,P8_3,3.65,AL,STARVED_2,37,1.2947271675944
6519,Cyclicfeeding_starving,145,P8_4,5.68,AL,STARVED_2,37,1.7369512327330598
6521,Cyclicfeeding_starving,145,P8_6,12.08,AL,STARVED_2,37,2.4915511925066687
6528,Cyclicfeeding_starving,153,P1_1,5.37,AL,STARVED_2,45,1.6808279085207734
6529,Cyclicfeeding_starving,153,P1_2,8.99,AL,STARVED_2,45,2.196112848483529
6530,Cyclicfeeding_starving,153,P1_3,13.59,AL,STARVED_2,45,2.6093342281630525
6531,Cyclicfeeding_starving,153,P1_4,5.33,AL,STARVED_2,45,1.673351238177753
6532,Cyclicfeeding_starving,153,P1_5,1.09,AL,STARVED_2,45,0.08617769624105241
6576,Cyclicfeeding_starving,153,P2_1,11.05,AL,STARVED_2,45,2.402430427963762
6578,Cyclicfeeding_starving,153,P2_3,16.83,AL,STARVED_2,45,2.8231630082027146
6579,Cyclicfeeding_starving,153,P2_4,17.79,AL,STARVED_2,45,2.8786365016777435
6580,Cyclicfeeding_starving,153,P2_5,8.07,AL,STARVED_2,45,2.0881534822818573
6581,Cyclicfeeding_starving,153,P2_6,6.19,AL,STARVED_2,45,1.8229350866965048
6582,Cyclicfeeding_starving,153,P3_1,3.41,AL,STARVED_2,45,1.2267122912954254
6583,Cyclicfeeding_starving,153,P3_2,3.95,AL,STARVED_2,45,1.3737155789130306
6584,Cyclicfeeding_starving,153,P3_3,4.26,AL,STARVED_2,45,1.449269160281279
6585,Cyclicfeeding_starving,153,P3_4,4.52,AL,STARVED_2,45,1.5085119938441398
6587,Cyclicfeeding_starving,153,P3_6,7.06,AL,STARVED_2,45,1.9544450515051506
6588,Cyclicfeeding_starving,153,P4_1,7.07,AL,STARVED_2,45,1.9558604799084813
6589,Cyclicfeeding_starving,153,P4_2,6.46,AL,STARVED_2,45,1.8656293177945105
6590,Cyclicfeeding_starving,153,P4_3,1.96,AL,STARVED_2,45,0.6729444732424258
6591,Cyclicfeeding_starving,153,P4_4,7.47,AL,STARVED_2,45,2.010894999144726
6592,Cyclicfeeding_starving,153,P4_5,18.48,AL,STARVED_2,45,2.916689066213538
6593,Cyclicfeeding_starving,153,P4_6,8.19,AL,STARVED_2,45,2.102913897864978
6596,Cyclicfeeding_starving,153,P5_3,4.82,AL,STARVED_2,45,1.572773928062509
6597,Cyclicfeeding_starving,153,P5_4,6.59,AL,STARVED_2,45,1.8855533485144158
6600,Cyclicfeeding_starving,153,P6_1,7.55,AL,STARVED_2,45,2.0215475632609334
6601,Cyclicfeeding_starving,153,P6_2,4.64,AL,STARVED_2,45,1.534714366238164
6602,Cyclicfeeding_starving,153,P6_3,10.06,AL,STARVED_2,45,2.3085671646715933
6605,Cyclicfeeding_starving,153,P6_6,7.46,AL,STARVED_2,45,2.0095554142156695
6606,Cyclicfeeding_starving,153,P7_1,3.17,AL,STARVED_2,45,1.1537315878891892
6607,Cyclicfeeding_starving,153,P7_2,8.24,AL,STARVED_2,45,2.1090003439213802
6609,Cyclicfeeding_starving,153,P7_4,5.16,AL,STARVED_2,45,1.6409365794934714
6610,Cyclicfeeding_starving,153,P7_5,5.7,AL,STARVED_2,45,1.7404661748405046
6611,Cyclicfeeding_starving,153,P7_6,4.6,AL,STARVED_2,45,1.5260563034950492
6612,Cyclicfeeding_starving,153,P8_1,11.28,AL,STARVED_2,45,2.423031246069913
6613,Cyclicfeeding_starving,153,P8_2,9.25,AL,STARVED_2,45,2.224623551524334
6614,Cyclicfeeding_starving,153,P8_3,8.86,AL,STARVED_2,45,2.1815467646169897
6615,Cyclicfeeding_starving,153,P8_4,4.61,AL,STARVED_2,45,1.5282278570085572
6617,Cyclicfeeding_starving,153,P8_6,6.39,AL,STARVED_2,45,1.8547342683894434
6624,Cyclicfeeding_starving,164,P1_1,0.03,AL,STARVED_2,56,-3.506557897319982
6625,Cyclicfeeding_starving,164,P1_2,8.44,AL,STARVED_2,56,2.1329823086078656
6626,Cyclicfeeding_starving,164,P1_3,7.98,AL,STARVED_2,56,2.0769384114617173
6627,Cyclicfeeding_starving,164,P1_4,5.3,AL,STARVED_2,56,1.667706820558076
6628,Cyclicfeeding_starving,164,P1_5,0.7,AL,STARVED_2,56,-0.35667494393873245
6672,Cyclicfeeding_starving,164,P2_1,9.48,AL,STARVED_2,56,2.2491843162669305
6674,Cyclicfeeding_starving,164,P2_3,10.71,AL,STARVED_2,56,2.3711778844596574
6675,Cyclicfeeding_starving,164,P2_4,13.61,AL,STARVED_2,56,2.6108048166633746
6676,Cyclicfeeding_starving,164,P2_5,8.36,AL,STARVED_2,56,2.1234584270966104
6677,Cyclicfeeding_starving,164,P2_6,5.27,AL,STARVED_2,56,1.6620303625532709
6678,Cyclicfeeding_starving,164,P3_1,2.81,AL,STARVED_2,56,1.0331844833456545
6679,Cyclicfeeding_starving,164,P3_2,3.55,AL,STARVED_2,56,1.2669476034873244
6680,Cyclicfeeding_starving,164,P3_3,5.55,AL,STARVED_2,56,1.713797927758343
6681,Cyclicfeeding_starving,164,P3_4,4.87,AL,STARVED_2,56,1.5830939370944985
6683,Cyclicfeeding_starving,164,P3_6,8.78,AL,STARVED_2,56,2.172476407647025
6684,Cyclicfeeding_starving,164,P4_1,8.76,AL,STARVED_2,56,2.1701959049483
6685,Cyclicfeeding_starving,164,P4_2,4.81,AL,STARVED_2,56,1.5706970841176697
6686,Cyclicfeeding_starving,164,P4_3,1.44,AL,STARVED_2,56,0.36464311358790924
6687,Cyclicfeeding_starving,164,P4_4,6.21,AL,STARVED_2,56,1.8261608959453874
6688,Cyclicfeeding_starving,164,P4_5,17.12,AL,STARVED_2,56,2.840247370713596
6689,Cyclicfeeding_starving,164,P4_6,8.49,AL,STARVED_2,56,2.138889000323256
6692,Cyclicfeeding_starving,164,P5_3,4.24,AL,STARVED_2,56,1.4445632692438664
6696,Cyclicfeeding_starving,164,P6_1,4.02,AL,STARVED_2,56,1.3912819026309295
6697,Cyclicfeeding_starving,164,P6_2,4.14,AL,STARVED_2,56,1.4206957878372228
6698,Cyclicfeeding_starving,164,P6_3,9.32,AL,STARVED_2,56,2.2321626286975
6701,Cyclicfeeding_starving,164,P6_6,8.58,AL,STARVED_2,56,2.149433913499871
6702,Cyclicfeeding_starving,164,P7_1,2.39,AL,STARVED_2,56,0.8712933659434193
6705,Cyclicfeeding_starving,164,P7_4,4.67,AL,STARVED_2,56,1.541159071680806
6706,Cyclicfeeding_starving,164,P7_5,5.76,AL,STARVED_2,56,1.7509374747078
