"","tau1","tau2","tau3"
"124",13.1646304300533,86.4092153817186,126.956514059009
"125",11.1771168920218,93.696717386217,123.440804959353
"126",10.8739782363923,95.7899483051313,117.103355041144
"127",10.775811811913,92.5184514303567,121.447810737145
"128",11.4793786973499,92.3284438205041,124.486499174573
"129",9.84365202824793,90.8133712264843,122.891712851758
"130",10.5196673538111,92.9405105396411,120.317274879263
"131",10.2575962133101,92.2013042908379,124.410062412735
"132",10.2560708761573,94.0343300619049,122.326562851213
"133",10.961777360052,101.813516072521,108.210319551383
"134",10.741360876937,92.618888961874,125.244387518862
"135",10.3385959656127,93.5912024579153,120.471831171151
"136",11.6732755445388,91.0783799731687,121.662214456027
"137",10.3206677337184,83.1157334144409,128.311216589145
"138",10.1458287040536,92.6721988025014,122.167261491446
"139",10.9462455237962,85.7336535400271,131.374002978728
"140",15.5268652197048,92.9167765268091,120.270358228523
"141",7.62736628821459,105.23437430736,126.288336218985
"142",11.7423496148088,93.9535790633822,123.249422547261
"143",9.53029740284924,89.6153245426674,127.232136819406
"144",9.8767250121208,94.8680769441267,120.779225378405
"145",8.86920105695448,95.6598719185368,114.686727642991
"146",10.8838428036418,94.0115754960162,119.380333301319
"147",11.5079760414255,91.6945391056851,125.799379711971
"148",10.4258733374788,89.4239181307581,130.938534521951
"149",10.1738645981379,94.4864645304339,117.703013921887
"150",13.2960456569798,94.1983917419871,121.588542810465
"151",10.0786118936874,86.8489311918488,127.048580201045
"152",9.85063290658922,98.2510245188823,119.52930828211
"153",11.5580729465168,95.1251522502583,121.092370700938
"154",10.0869076636093,94.1333360956348,119.137125443312
"155",10.2383945444823,90.3210198391708,123.859405929451
"156",10.8429917387147,88.3338686862865,128.21046777999
"157",11.2447886473898,96.9350604815588,119.791452119677
"158",12.1712379904793,82.1757218159371,134.970965905667
"159",11.3667388742782,92.2556177190732,122.421961120389
"160",9.29732302658386,93.9524358657933,122.150394971378
"161",8.83301910640044,93.8555352566324,125.093600001067
"162",11.4650821871962,97.7839720243479,120.004724338929
"163",8.68927367702287,89.2833939858072,121.939137171676
"164",10.6079237180618,92.8548752367163,122.464423539388
"165",7.23020049732093,106.486398539202,112.296512223778
"166",9.55670565722737,97.2184653706338,117.666936177416
"167",10.7672491158492,93.2206554733215,120.758705657036
"168",11.7722262270921,97.9985687704077,119.825444252727
"169",10.9871349487324,90.4538455917274,125.823195428168
"170",10.5678727784435,83.4611438671965,130.092666283356
"171",10.9601347394424,97.7286563910618,119.786081838277
"172",9.68569795201461,88.8676498728888,124.34650516726
"173",10.5305660096746,93.2676068086888,119.279964810522
"174",10.2146364978543,97.2462704466088,118.367592014431
"175",12.9488748257511,94.610349503339,121.271807301254
"176",13.6402685939858,86.2443591581244,123.691868812
"177",12.6354795822324,94.3097216498455,117.102641096235
"178",14.2991916215054,98.5111411668892,120.662050406813
"179",9.87449647580294,88.4917192303273,121.827252470291
"180",12.2607305994205,86.9175672270643,127.633357492818
"181",15.4519469878044,87.3237287820328,130.243983514988
"182",12.0792987918309,94.7065056815619,117.739330868305
"183",12.2119624738606,100.480115075392,115.240424532766
"184",10.3984487686754,100.217703589958,118.230173249602
"185",10.5705167173826,85.0047430705019,127.041461694944
"186",10.2459482333212,96.166468881798,117.008028193962
"187",12.8707323339184,98.0569189615335,116.939503549395
"188",17.4249521443593,83.9284421123799,134.371868701084
"189",11.2342229645989,95.8345105230902,120.436495499615
"190",8.91383164711304,96.6770496642094,111.862852576983
"191",11.3100261916103,94.8297083065644,120.734346295616
"192",12.6087483037396,100.582429013706,123.608793250079
"193",10.2612843733842,97.8635205301445,124.026715093719
"194",12.6530872928291,91.8103884721058,123.22506544835
"195",10.2592616494738,92.2025766002206,120.508951646147
"196",9.5879195283901,96.3528015493178,118.477594839552
"197",10.9824899307444,93.9858857484959,121.487283283024
"198",9.70880117425718,91.3832936322047,125.293950254544
"199",10.1746618586844,93.9836806909594,122.255830311624
"200",10.862801501083,98.3772768773095,122.376233971112
"201",9.53240867809879,95.7260484616081,117.233967109077
"202",10.8244384127927,88.7293402411588,125.277489431098
"203",9.79221430052582,90.9593300537915,124.321468498318
"204",10.8450826182441,95.2007787355839,121.121520065718
"205",12.4128499594278,90.3584975117933,125.436503869438
"206",11.8635638518191,93.1983519256482,119.693602291477
"207",12.5280031090405,92.6112029007284,119.928858223107
"208",9.76574280334599,94.0239107391852,126.85512475645
"209",22.531965504894,96.0464175690787,117.091102453899
"210",11.2120568443205,92.5729327622664,122.159678932397
"211",8.22589293071473,99.5476207846398,115.857986776899
"212",11.3492167268809,89.6188841298001,125.77896725985
"213",10.4172704838171,87.8423176909288,127.696626741405
"214",11.5713184659765,94.2702942823825,121.139810650757
"215",10.7235749413998,97.23406334409,117.253701053825
"216",12.5004584869897,83.3320072221035,122.71001453353
"217",11.6858381981237,92.3366219222179,120.106682253578
"218",9.56318758959316,96.838826250994,116.279970792169
"219",11.0931212574177,91.8103405997324,120.17387454578
"220",10.2733506635623,94.6978429198929,115.792854162234
"221",10.0299586319889,100.271452000467,118.335224249694
"222",10.2445332927945,76.5004656138584,135.697222400704
"223",11.0769510969658,92.0778078014566,120.59421938127
"224",12.168860109593,84.0921228029398,126.525646005028
"225",9.61349812137012,97.2194620564498,121.988785803935
"226",8.47372082442412,105.596654905495,121.595127681511
"227",11.5961803407947,97.5366356271801,121.963544550063
"228",18.07693827761,86.3519426804781,127.524019840643
"229",10.2948460623484,88.7946703640907,127.726431804888
"230",10.6396769516699,91.2969719554119,120.631724845152
"231",9.11860021421472,92.0783121357116,127.854661021477
"232",7.82432743580512,101.496546807801,117.52387767325
"233",10.3351289177038,97.0451605985202,119.681276504801
"234",10.9341074726371,89.3098950114156,122.478420907138
"235",13.6367321574117,76.430384635881,133.809139195563
"236",9.66123418301202,91.5104816236703,122.772211383964
"237",10.7313400271453,87.797476088004,122.100619318016
"238",10.8640130144554,88.7938106463307,129.634077698578
"239",9.82973950837582,101.276410801142,117.651628279897
"240",13.0705593597077,92.8263836800985,123.11531832151
"241",10.1762835616489,97.591143325086,127.101287725258
"242",11.561448034945,95.5818154334479,122.431480569538
"243",10.0513441530747,96.5221077775279,118.474995452237
"244",14.5534489910038,86.3951517890333,128.440257360614
"245",9.02319925138919,91.7296120656874,127.019168258601
"246",9.57847915183019,94.9721100857323,120.8316822092
"247",12.1963131924063,99.1525579172695,121.104417291122
"248",9.09658526889674,96.8679635378615,113.47873560467
"249",7.17386103951806,102.297268043138,113.610706258308
"250",10.7507806857922,99.7844236745691,113.906660897041
"251",9.37693491658541,101.946837855672,122.099837651222
"252",12.4502324262481,95.5738784384307,120.721300368694
"253",10.8653461900826,86.6766622652847,127.86779744123
"254",12.0292270532391,93.5883765895619,121.74050884808
"255",12.0361513276022,93.137826266582,118.337734147694
"256",11.6677639572111,95.5544435412051,120.587591707011
"257",10.4228403550635,96.2414380927708,120.080114432371
"258",10.598041301236,90.6216748489297,128.073341558427
"259",10.673858498505,95.2644321794695,119.925918815289
"260",9.87338727491177,97.7393405677319,122.96417957341
"261",9.90518091724852,93.6595282664089,117.681628989095
"262",10.088578526044,96.5126728338634,117.446408502568
"263",10.2659162041459,93.985035292596,123.501222238813
"264",8.47533196000162,84.2134915439262,124.674562081871
"265",10.6781666338331,96.8270011434074,124.686039533173
"266",10.8643584848791,99.8005970641271,121.654933794488
"267",12.551976588842,95.4769667084021,120.415932193723
"268",13.7702389161057,94.1676159677535,121.970941525912
"269",11.3118166136754,95.8554647583714,122.875440584804
"270",9.45927886340359,88.7674625120305,129.105678508578
"271",16.8733929850042,90.4710400105086,122.305834968781
"272",11.9058817786232,99.1740081061695,105.029118081701
"273",10.4598701287121,91.9538512500982,116.404382554492
"274",11.1211676300194,93.0534173661717,121.214551225101
"275",11.0244687395122,94.4040271831381,122.555778388966
"276",10.7200684357449,85.5386524206593,134.499841414508
"277",10.3998033628722,97.6300368885729,123.153137067086
"278",9.68521713695245,89.2923280082261,128.632793809363
"279",10.6375641947452,94.4435175013983,125.200453870615
"280",9.50812170253662,94.0476442996373,122.383090214462
"281",10.6357321081993,96.9617345471724,119.81597851076
"282",10.832518124639,92.5058446148259,123.706471196513
"283",8.98162844183386,83.0970801973844,126.780893186235
"284",10.45494228496,92.2812066688021,117.127274997134
"285",12.6093046902407,89.7600580096908,124.117505183689
"286",11.3387091128563,98.9606319331351,118.309135265743
"287",11.4941161385178,92.505084794546,121.824033575971
"288",7.52100491689993,86.4634031838323,131.921836982415
"289",10.6427046255915,94.0048215214302,119.92201371398
"290",10.6930882860567,83.6561301427755,135.814027428403
"291",8.16353919895901,109.711423324127,111.782604336842
"292",9.00318206596992,89.7214771279235,121.312691366807
"293",8.38768800079234,88.1737387280714,124.33809132887
"294",10.2030486080642,95.0865602376672,122.151609762675
"295",11.0407522803206,94.2147574529568,121.204867311858
"296",12.5654488094446,94.8358345661436,125.732408590717
"297",8.64589140062823,99.999798137829,116.262958175105
"298",9.50572920130724,95.2017961296693,117.473503753174
"299",12.5983215797977,82.6838076091847,140.069217778119
"300",8.67087651810661,97.5996175319201,124.88810443872
