experiment;day;individual;mm2;condition;feedingreg;reltime 
Cyclicfeeding_starving;119;P3_1;8,38;AL;STARVED_2;11
Cyclicfeeding_starving;119;P3_2;9,46;AL;STARVED_2;11
Cyclicfeeding_starving;119;P3_3;18,34;AL;STARVED_2;11
Cyclicfeeding_starving;119;P3_4;10,68;AL;STARVED_2;11
Cyclicfeeding_starving;119;P3_5;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P3_6;20,51;AL;STARVED_2;11
Cyclicfeeding_starving;119;P4_1;18,78;AL;STARVED_2;11
Cyclicfeeding_starving;119;P4_2;10,27;AL;STARVED_2;11
Cyclicfeeding_starving;119;P4_3;4,95;AL;STARVED_2;11
Cyclicfeeding_starving;119;P4_4;14,67;AL;STARVED_2;11
Cyclicfeeding_starving;119;P4_5;6,11;AL;STARVED_2;11
Cyclicfeeding_starving;119;P4_6;8,61;AL;STARVED_2;11
Cyclicfeeding_starving;119;P5_1;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P5_2;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P5_3;12,07;AL;STARVED_2;11
Cyclicfeeding_starving;119;P5_4;7,61;AL;STARVED_2;11
Cyclicfeeding_starving;119;P5_5;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P5_6;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P6_1;17,07;AL;STARVED_2;11
Cyclicfeeding_starving;119;P6_2;12,58;AL;STARVED_2;11
Cyclicfeeding_starving;119;P6_3;16,64;AL;STARVED_2;11
Cyclicfeeding_starving;119;P6_4;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P6_5;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P6_6;13,16;AL;STARVED_2;11
Cyclicfeeding_starving;119;P7_1;11,31;AL;STARVED_2;11
Cyclicfeeding_starving;119;P7_2;7,39;AL;STARVED_2;11
Cyclicfeeding_starving;119;P7_3;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P7_4;11,17;AL;STARVED_2;11
Cyclicfeeding_starving;119;P7_5;14,07;AL;STARVED_2;11
Cyclicfeeding_starving;119;P7_6;11,34;AL;STARVED_2;11
Cyclicfeeding_starving;119;P8_1;7,94;AL;STARVED_2;11
Cyclicfeeding_starving;119;P8_2;16,47;AL;STARVED_2;11
Cyclicfeeding_starving;119;P8_3;15,95;AL;STARVED_2;11
Cyclicfeeding_starving;119;P8_4;8,94;AL;STARVED_2;11
Cyclicfeeding_starving;119;P8_5;NA;AL;STARVED_2;11
Cyclicfeeding_starving;119;P8_6;5,16;AL;STARVED_2;11
Cyclicfeeding_starving;119;P9_1;6,1;RES;STARVED_2;11
Cyclicfeeding_starving;119;P9_2;6,75;RES;STARVED_2;11
Cyclicfeeding_starving;119;P9_3;NA;RES;STARVED_2;11
Cyclicfeeding_starving;119;P9_4;5,96;RES;STARVED_2;11
Cyclicfeeding_starving;119;P9_5;NA;RES;STARVED_2;11
Cyclicfeeding_starving;119;P9_6;NA;RES;STARVED_2;11
Cyclicfeeding_starving;123;P1_1;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P1_2;13,16;AL;STARVED_2;15
Cyclicfeeding_starving;123;P1_3;23,81;AL;STARVED_2;15
Cyclicfeeding_starving;123;P1_4;9,3;AL;STARVED_2;15
Cyclicfeeding_starving;123;P1_5;1,43;AL;STARVED_2;15
Cyclicfeeding_starving;123;P1_6;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P10_1;7,83;RES;STARVED_2;15
Cyclicfeeding_starving;123;P10_2;2,57;RES;STARVED_2;15
Cyclicfeeding_starving;123;P10_3;2,02;RES;STARVED_2;15
Cyclicfeeding_starving;123;P10_4;7,85;RES;STARVED_2;15
Cyclicfeeding_starving;123;P10_5;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P10_6;0,92;RES;STARVED_2;15
Cyclicfeeding_starving;123;P11_1;13,65;RES;STARVED_2;15
Cyclicfeeding_starving;123;P11_2;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P11_3;6,96;RES;STARVED_2;15
Cyclicfeeding_starving;123;P11_4;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P11_5;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P11_6;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P12_1;10,6;RES;STARVED_2;15
Cyclicfeeding_starving;123;P12_2;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P12_3;10,49;RES;STARVED_2;15
Cyclicfeeding_starving;123;P12_4;6,94;RES;STARVED_2;15
Cyclicfeeding_starving;123;P12_5;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P12_6;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P13_1;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P13_2;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P13_3;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P13_4;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P13_5;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P13_6;7,19;RES;STARVED_2;15
Cyclicfeeding_starving;123;P14_1;9,53;RES;STARVED_2;15
Cyclicfeeding_starving;123;P14_2;13,38;RES;STARVED_2;15
Cyclicfeeding_starving;123;P14_3;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P14_4;4,11;RES;STARVED_2;15
Cyclicfeeding_starving;123;P14_5;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P14_6;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P15_1;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P15_2;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P15_3;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P15_4;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P15_5;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P15_6;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P16_1;1,11;RES;STARVED_2;15
Cyclicfeeding_starving;123;P16_2;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P16_3;10,87;RES;STARVED_2;15
Cyclicfeeding_starving;123;P16_4;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P16_5;5,22;RES;STARVED_2;15
Cyclicfeeding_starving;123;P16_6;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P2_1;18,26;AL;STARVED_2;15
Cyclicfeeding_starving;123;P2_2;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P2_3;15,88;AL;STARVED_2;15
Cyclicfeeding_starving;123;P2_4;21,36;AL;STARVED_2;15
Cyclicfeeding_starving;123;P2_5;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P2_6;10,88;AL;STARVED_2;15
Cyclicfeeding_starving;123;P3_1;5,67;AL;STARVED_2;15
Cyclicfeeding_starving;123;P3_2;11,97;AL;STARVED_2;15
Cyclicfeeding_starving;123;P3_3;18,39;AL;STARVED_2;15
Cyclicfeeding_starving;123;P3_4;15,98;AL;STARVED_2;15
Cyclicfeeding_starving;123;P3_5;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P3_6;16,22;AL;STARVED_2;15
Cyclicfeeding_starving;123;P4_1;22,58;AL;STARVED_2;15
Cyclicfeeding_starving;123;P4_2;10,27;AL;STARVED_2;15
Cyclicfeeding_starving;123;P4_3;4,84;AL;STARVED_2;15
Cyclicfeeding_starving;123;P4_4;19,52;AL;STARVED_2;15
Cyclicfeeding_starving;123;P4_5;16,33;AL;STARVED_2;15
Cyclicfeeding_starving;123;P4_6;7,08;AL;STARVED_2;15
Cyclicfeeding_starving;123;P5_1;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P5_2;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P5_3;8,96;AL;STARVED_2;15
Cyclicfeeding_starving;123;P5_4;11,62;AL;STARVED_2;15
Cyclicfeeding_starving;123;P5_5;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P5_6;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P6_1;22,99;AL;STARVED_2;15
Cyclicfeeding_starving;123;P6_2;8,32;AL;STARVED_2;15
Cyclicfeeding_starving;123;P6_3;10,26;AL;STARVED_2;15
Cyclicfeeding_starving;123;P6_4;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P6_5;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P6_6;14,58;AL;STARVED_2;15
Cyclicfeeding_starving;123;P7_1;6,11;AL;STARVED_2;15
Cyclicfeeding_starving;123;P7_2;5,06;AL;STARVED_2;15
Cyclicfeeding_starving;123;P7_3;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P7_4;7,5;AL;STARVED_2;15
Cyclicfeeding_starving;123;P7_5;11,82;AL;STARVED_2;15
Cyclicfeeding_starving;123;P7_6;7,43;AL;STARVED_2;15
Cyclicfeeding_starving;123;P8_1;7,6;AL;STARVED_2;15
Cyclicfeeding_starving;123;P8_2;15,08;AL;STARVED_2;15
Cyclicfeeding_starving;123;P8_3;10,58;AL;STARVED_2;15
Cyclicfeeding_starving;123;P8_4;5,57;AL;STARVED_2;15
Cyclicfeeding_starving;123;P8_5;NA;AL;STARVED_2;15
Cyclicfeeding_starving;123;P8_6;13,96;AL;STARVED_2;15
Cyclicfeeding_starving;123;P9_1;6,98;RES;STARVED_2;15
Cyclicfeeding_starving;123;P9_2;8,19;RES;STARVED_2;15
Cyclicfeeding_starving;123;P9_3;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P9_4;6,67;RES;STARVED_2;15
Cyclicfeeding_starving;123;P9_5;NA;RES;STARVED_2;15
Cyclicfeeding_starving;123;P9_6;NA;RES;STARVED_2;15
Cyclicfeeding_starving;127;P1_1;15,34;AL;STARVED_2;19
Cyclicfeeding_starving;127;P1_2;18,58;AL;STARVED_2;19
Cyclicfeeding_starving;127;P1_3;22,26;AL;STARVED_2;19
Cyclicfeeding_starving;127;P1_4;13,66;AL;STARVED_2;19
Cyclicfeeding_starving;127;P1_5;1,78;AL;STARVED_2;19
Cyclicfeeding_starving;127;P1_6;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P10_1;11,47;RES;STARVED_2;19
Cyclicfeeding_starving;127;P10_2;2,99;RES;STARVED_2;19
Cyclicfeeding_starving;127;P10_3;1,48;RES;STARVED_2;19
Cyclicfeeding_starving;127;P10_4;8,62;RES;STARVED_2;19
Cyclicfeeding_starving;127;P10_5;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P10_6;0,84;RES;STARVED_2;19
Cyclicfeeding_starving;127;P11_1;8,96;RES;STARVED_2;19
Cyclicfeeding_starving;127;P11_2;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P11_3;3,08;RES;STARVED_2;19
Cyclicfeeding_starving;127;P11_4;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P11_5;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P11_6;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P12_1;13,58;RES;STARVED_2;19
Cyclicfeeding_starving;127;P12_2;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P12_3;17,18;RES;STARVED_2;19
Cyclicfeeding_starving;127;P12_4;10,07;RES;STARVED_2;19
Cyclicfeeding_starving;127;P12_5;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P12_6;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P13_1;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P13_2;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P13_3;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P13_4;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P13_5;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P13_6;8,78;RES;STARVED_2;19
Cyclicfeeding_starving;127;P14_1;13,17;RES;STARVED_2;19
Cyclicfeeding_starving;127;P14_2;10,86;RES;STARVED_2;19
Cyclicfeeding_starving;127;P14_3;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P14_4;3,52;RES;STARVED_2;19
Cyclicfeeding_starving;127;P14_5;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P14_6;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P15_1;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P15_2;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P15_3;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P15_4;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P15_5;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P15_6;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P16_1;1,55;RES;STARVED_2;19
Cyclicfeeding_starving;127;P16_2;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P16_3;13,57;RES;STARVED_2;19
Cyclicfeeding_starving;127;P16_4;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P16_5;5,2;RES;STARVED_2;19
Cyclicfeeding_starving;127;P16_6;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P2_1;18,34;AL;STARVED_2;19
Cyclicfeeding_starving;127;P2_2;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P2_3;23,51;AL;STARVED_2;19
Cyclicfeeding_starving;127;P2_4;25,74;AL;STARVED_2;19
Cyclicfeeding_starving;127;P2_5;14,3;AL;STARVED_2;19
Cyclicfeeding_starving;127;P2_6;17,56;AL;STARVED_2;19
Cyclicfeeding_starving;127;P3_1;3,66;AL;STARVED_2;19
Cyclicfeeding_starving;127;P3_2;10,76;AL;STARVED_2;19
Cyclicfeeding_starving;127;P3_3;20,25;AL;STARVED_2;19
Cyclicfeeding_starving;127;P3_4;11,45;AL;STARVED_2;19
Cyclicfeeding_starving;127;P3_5;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P3_6;24,58;AL;STARVED_2;19
Cyclicfeeding_starving;127;P4_1;23,64;AL;STARVED_2;19
Cyclicfeeding_starving;127;P4_2;15,41;AL;STARVED_2;19
Cyclicfeeding_starving;127;P4_3;4,37;AL;STARVED_2;19
Cyclicfeeding_starving;127;P4_4;19,54;AL;STARVED_2;19
Cyclicfeeding_starving;127;P4_5;18,49;AL;STARVED_2;19
Cyclicfeeding_starving;127;P4_6;6,65;AL;STARVED_2;19
Cyclicfeeding_starving;127;P5_1;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P5_2;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P5_3;14,68;AL;STARVED_2;19
Cyclicfeeding_starving;127;P5_4;12,64;AL;STARVED_2;19
Cyclicfeeding_starving;127;P5_5;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P5_6;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P6_1;16,07;AL;STARVED_2;19
Cyclicfeeding_starving;127;P6_2;16,89;AL;STARVED_2;19
Cyclicfeeding_starving;127;P6_3;10,59;AL;STARVED_2;19
Cyclicfeeding_starving;127;P6_4;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P6_5;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P6_6;15,31;AL;STARVED_2;19
Cyclicfeeding_starving;127;P7_1;8,51;AL;STARVED_2;19
Cyclicfeeding_starving;127;P7_2;11,58;AL;STARVED_2;19
Cyclicfeeding_starving;127;P7_3;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P7_4;12,72;AL;STARVED_2;19
Cyclicfeeding_starving;127;P7_5;15,86;AL;STARVED_2;19
Cyclicfeeding_starving;127;P7_6;13,89;AL;STARVED_2;19
Cyclicfeeding_starving;127;P8_1;17,77;AL;STARVED_2;19
Cyclicfeeding_starving;127;P8_2;12,55;AL;STARVED_2;19
Cyclicfeeding_starving;127;P8_3;13,37;AL;STARVED_2;19
Cyclicfeeding_starving;127;P8_4;8,37;AL;STARVED_2;19
Cyclicfeeding_starving;127;P8_5;NA;AL;STARVED_2;19
Cyclicfeeding_starving;127;P8_6;4,73;AL;STARVED_2;19
Cyclicfeeding_starving;127;P9_1;5,93;RES;STARVED_2;19
Cyclicfeeding_starving;127;P9_2;6,73;RES;STARVED_2;19
Cyclicfeeding_starving;127;P9_3;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P9_4;6,31;RES;STARVED_2;19
Cyclicfeeding_starving;127;P9_5;NA;RES;STARVED_2;19
Cyclicfeeding_starving;127;P9_6;NA;RES;STARVED_2;19
Cyclicfeeding_starving;136;P1_1;17,52;AL;STARVED_2;28
Cyclicfeeding_starving;136;P1_2;10,29;AL;STARVED_2;28
Cyclicfeeding_starving;136;P1_3;24,02;AL;STARVED_2;28
Cyclicfeeding_starving;136;P1_4;7,52;AL;STARVED_2;28
Cyclicfeeding_starving;136;P1_5;1,8;AL;STARVED_2;28
Cyclicfeeding_starving;136;P1_6;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P10_1;9,69;RES;STARVED_2;28
Cyclicfeeding_starving;136;P10_2;1,23;RES;STARVED_2;28
Cyclicfeeding_starving;136;P10_3;1,01;RES;STARVED_2;28
Cyclicfeeding_starving;136;P10_4;6,89;RES;STARVED_2;28
Cyclicfeeding_starving;136;P10_5;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P10_6;0,43;RES;STARVED_2;28
Cyclicfeeding_starving;136;P11_1;9,57;RES;STARVED_2;28
Cyclicfeeding_starving;136;P11_2;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P11_3;7,55;RES;STARVED_2;28
Cyclicfeeding_starving;136;P11_4;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P11_5;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P11_6;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P12_1;8,01;RES;STARVED_2;28
Cyclicfeeding_starving;136;P12_2;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P12_3;14,31;RES;STARVED_2;28
Cyclicfeeding_starving;136;P12_4;7,26;RES;STARVED_2;28
Cyclicfeeding_starving;136;P12_5;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P12_6;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P13_1;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P13_2;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P13_3;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P13_4;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P13_5;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P13_6;7,52;RES;STARVED_2;28
Cyclicfeeding_starving;136;P14_1;8,98;RES;STARVED_2;28
Cyclicfeeding_starving;136;P14_2;10,04;RES;STARVED_2;28
Cyclicfeeding_starving;136;P14_3;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P14_4;2,69;RES;STARVED_2;28
Cyclicfeeding_starving;136;P14_5;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P14_6;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P15_1;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P15_2;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P15_3;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P15_4;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P15_5;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P15_6;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P16_1;0,91;RES;STARVED_2;28
Cyclicfeeding_starving;136;P16_2;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P16_3;9,34;RES;STARVED_2;28
Cyclicfeeding_starving;136;P16_4;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P16_5;1,86;RES;STARVED_2;28
Cyclicfeeding_starving;136;P16_6;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P2_1;19,69;AL;STARVED_2;28
Cyclicfeeding_starving;136;P2_2;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P2_3;24,85;AL;STARVED_2;28
Cyclicfeeding_starving;136;P2_4;30,16;AL;STARVED_2;28
Cyclicfeeding_starving;136;P2_5;11,46;AL;STARVED_2;28
Cyclicfeeding_starving;136;P2_6;14,55;AL;STARVED_2;28
Cyclicfeeding_starving;136;P3_1;5,58;AL;STARVED_2;28
Cyclicfeeding_starving;136;P3_2;12,68;AL;STARVED_2;28
Cyclicfeeding_starving;136;P3_3;20,05;AL;STARVED_2;28
Cyclicfeeding_starving;136;P3_4;11,05;AL;STARVED_2;28
Cyclicfeeding_starving;136;P3_5;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P3_6;26,73;AL;STARVED_2;28
Cyclicfeeding_starving;136;P4_1;5,35;AL;STARVED_2;28
Cyclicfeeding_starving;136;P4_2;13,8;AL;STARVED_2;28
Cyclicfeeding_starving;136;P4_3;3,32;AL;STARVED_2;28
Cyclicfeeding_starving;136;P4_4;17,08;AL;STARVED_2;28
Cyclicfeeding_starving;136;P4_5;20,06;AL;STARVED_2;28
Cyclicfeeding_starving;136;P4_6;19,92;AL;STARVED_2;28
Cyclicfeeding_starving;136;P5_1;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P5_2;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P5_3;8,3;AL;STARVED_2;28
Cyclicfeeding_starving;136;P5_4;8,28;AL;STARVED_2;28
Cyclicfeeding_starving;136;P5_5;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P5_6;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P6_1;19,22;AL;STARVED_2;28
Cyclicfeeding_starving;136;P6_2;13,82;AL;STARVED_2;28
Cyclicfeeding_starving;136;P6_3;9,11;AL;STARVED_2;28
Cyclicfeeding_starving;136;P6_4;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P6_5;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P6_6;18,35;AL;STARVED_2;28
Cyclicfeeding_starving;136;P7_1;7,46;AL;STARVED_2;28
Cyclicfeeding_starving;136;P7_2;6,05;AL;STARVED_2;28
Cyclicfeeding_starving;136;P7_3;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P7_4;7,38;AL;STARVED_2;28
Cyclicfeeding_starving;136;P7_5;10,17;AL;STARVED_2;28
Cyclicfeeding_starving;136;P7_6;3,7;AL;STARVED_2;28
Cyclicfeeding_starving;136;P8_1;18,27;AL;STARVED_2;28
Cyclicfeeding_starving;136;P8_2;9,37;AL;STARVED_2;28
Cyclicfeeding_starving;136;P8_3;10,9;AL;STARVED_2;28
Cyclicfeeding_starving;136;P8_4;4,88;AL;STARVED_2;28
Cyclicfeeding_starving;136;P8_5;NA;AL;STARVED_2;28
Cyclicfeeding_starving;136;P8_6;16,34;AL;STARVED_2;28
Cyclicfeeding_starving;136;P9_1;4,66;RES;STARVED_2;28
Cyclicfeeding_starving;136;P9_2;5,19;RES;STARVED_2;28
Cyclicfeeding_starving;136;P9_3;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P9_4;5,94;RES;STARVED_2;28
Cyclicfeeding_starving;136;P9_5;NA;RES;STARVED_2;28
Cyclicfeeding_starving;136;P9_6;NA;RES;STARVED_2;28
Cyclicfeeding_starving;145;P1_1;5,25;AL;STARVED_2;37
Cyclicfeeding_starving;145;P1_2;11,92;AL;STARVED_2;37
Cyclicfeeding_starving;145;P1_3;14,9;AL;STARVED_2;37
Cyclicfeeding_starving;145;P1_4;4,72;AL;STARVED_2;37
Cyclicfeeding_starving;145;P1_5;1,33;AL;STARVED_2;37
Cyclicfeeding_starving;145;P1_6;NA;AL;STARVED_2;37
Cyclicfeeding_starving;145;P10_1;10,88;RES;STARVED_2;37
Cyclicfeeding_starving;145;P10_2;1,3;RES;STARVED_2;37
Cyclicfeeding_starving;145;P10_3;0,64;RES;STARVED_2;37
Cyclicfeeding_starving;145;P10_4;6,43;RES;STARVED_2;37
Cyclicfeeding_starving;145;P10_5;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P10_6;0,36;RES;STARVED_2;37
Cyclicfeeding_starving;145;P11_1;5,63;RES;STARVED_2;37
Cyclicfeeding_starving;145;P11_2;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P11_3;5,64;RES;STARVED_2;37
Cyclicfeeding_starving;145;P11_4;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P11_5;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P11_6;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P12_1;6,37;RES;STARVED_2;37
Cyclicfeeding_starving;145;P12_2;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P12_3;8,52;RES;STARVED_2;37
Cyclicfeeding_starving;145;P12_4;6,19;RES;STARVED_2;37
Cyclicfeeding_starving;145;P12_5;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P12_6;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P13_1;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P13_2;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P13_3;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P13_4;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P13_5;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P13_6;3,36;RES;STARVED_2;37
Cyclicfeeding_starving;145;P14_1;9,6;RES;STARVED_2;37
Cyclicfeeding_starving;145;P14_2;18,78;RES;STARVED_2;37
Cyclicfeeding_starving;145;P14_3;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P14_4;2,2;RES;STARVED_2;37
Cyclicfeeding_starving;145;P14_5;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P14_6;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P15_1;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P15_2;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P15_3;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P15_4;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P15_5;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P15_6;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P16_1;0,5;RES;STARVED_2;37
Cyclicfeeding_starving;145;P16_2;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P16_3;9,49;RES;STARVED_2;37
Cyclicfeeding_starving;145;P16_4;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P16_5;1,53;RES;STARVED_2;37
Cyclicfeeding_starving;145;P16_6;NA;RES;STARVED_2;37
Cyclicfeeding_starving;145;P2_1;8,94;AL;STARVED_2;37
Cyclicfeeding_starving;145;P2_2;NA;AL;STARVED_2;37
Cyclicfeeding_starving;145;P2_3;25,34;AL;STARVED_2;37
Cyclicfeeding_starving;145;P2_4;19,52;AL;STARVED_2;37
Cyclicfeeding_starving;145;P2_5;11,92;AL;STARVED_2;37
Cyclicfeeding_starving;145;P2_6;7,64;AL;STARVED_2;37
Cyclicfeeding_starving;145;P3_1;4,75;AL;STARVED_2;37
Cyclicfeeding_starving;145;P3_2;5,87;AL;STARVED_2;37
Cyclicfeeding_starving;145;P3_3;10,04;AL;STARVED_2;37
Cyclicfeeding_starving;145;P3_4;5,58;AL;STARVED_2;37
Cyclicfeeding_starving;145;P3_5;NA;AL;STARVED_2;37
Cyclicfeeding_starving;145;P3_6;14,89;AL;STARVED_2;37
Cyclicfeeding_starving;145;P4_1;11,92;AL;STARVED_2;37
Cyclicfeeding_starving;145;P4_2;6,25;AL;STARVED_2;37
